id	trait	mesh_term	mesh_id	sample_size	n_case	n_control	population	author	pmid	year	n_blocks	n_variants	n_sig	source	source_acc_id	analysis	causaldb_id	causaldb_fn
0f01cbbe-4f08-4929-9ce8-58cd83628532	Mean low-density lipoprotein cholesterol fromexam 1-7 (GEE, adjusted for age and sex)	Cholesterol, LDL	D008078	1086			1	Kathiresan S	17903299	2007	5	103685	5	TBD	TBD	Finemapping	230	DB602
c163bcb6-b4c3-49af-9c81-ff5bf1b7c0f2	LDL cholesterol	Cholesterol, LDL	D008078	95454			1	Teslovich TM	20686565	2010	40	2585053	1732	TBD	TBD	Finemapping	362	PH279
14daf2e5-f782-4b4b-9be9-7d2e0d9766b4	Low density lipoprotein	Cholesterol, LDL	D008078	173082			1	Willer CJ	24097068	2013	76	2401347	2978	TBD	TBD	Finemapping	458	PH278
0ae15d27-fe94-44df-92d3-ade75ee128ad	Total cholesterol in idl	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	21	11819617	1677	TBD	TBD	Finemapping	755	LD110
302891b0-2699-4f79-8710-1d12d21bdfea	Free cholesterol in idl	Cholesterol, LDL	D008078	21559			1	Kettunen	27005778	2016	20	11860160	1697	TBD	TBD	Finemapping	756	LD111
32af746a-a526-4ee5-98a5-928382316052	Total lipids in idl	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	24	11819610	1638	TBD	TBD	Finemapping	757	LD112
b6d6d95e-6933-4b34-bbfe-2ee90d23f605	Total cholesterol in LDL	Cholesterol, LDL	D008078	21559			1	Kettunen	27005778	2016	22	11870423	1742	TBD	TBD	Finemapping	758	LD118
9547d71f-2c83-4174-ad87-58e7489124f8	Mean diameter for LDL particles	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	6	11819602	426	TBD	TBD	Finemapping	759	LD119
e5863287-7d8d-42e8-a047-69e0d718ea57	Cholesterol esters in large LDL	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	22	11819620	1582	TBD	TBD	Finemapping	760	LD127
8b02eba3-55ad-4ca9-a4b2-285b512bb1bd	Total cholesterol in large LDL	Cholesterol, LDL	D008078	21552			1	Kettunen	27005778	2016	22	11870423	1692	TBD	TBD	Finemapping	761	LD128
2fb09cf9-f5d6-4b0c-8e14-4e0ffb5046ad	Free cholesterol in large LDL	Cholesterol, LDL	D008078	21555			1	Kettunen	27005778	2016	20	11870388	1755	TBD	TBD	Finemapping	762	LD129
89b46cc7-7ee1-4f9a-af2b-f8b1f97dfd26	Total lipids in large LDL	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	24	11819615	1596	TBD	TBD	Finemapping	763	LD130
a40f6945-a510-4adc-a8cd-6a0495330c99	Phospholipids in large LDL	Cholesterol, LDL	D008078	21550			1	Kettunen	27005778	2016	23	11870423	1593	TBD	TBD	Finemapping	764	LD131
af2fe6d0-bb76-44d0-9a57-6944131381fd	Concentration of large LDL particles	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	23	11819616	1560	TBD	TBD	Finemapping	765	LD132
1c53dc01-8654-482d-94cf-b0893de1d4e8	Cholesterol esters in large vLDL	Cholesterol, LDL	D008078	18960			1	Kettunen	27005778	2016	15	11696403	1073	TBD	TBD	Finemapping	766	LD133
fb8803c5-858e-42db-a357-bac01276e97c	Total cholesterol in large vLDL	Cholesterol, LDL	D008078	21235			1	Kettunen	27005778	2016	14	11737378	1108	TBD	TBD	Finemapping	767	LD134
a1911392-bee1-4805-bdb4-b81bc85ed10b	Cholesterol esters in medium LDL	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	22	11819596	1435	TBD	TBD	Finemapping	768	LD146
7584995c-42b0-411f-84a2-75edb304d917	Total cholesterol in medium LDL	Cholesterol, LDL	D008078	21559			1	Kettunen	27005778	2016	20	11861822	1574	TBD	TBD	Finemapping	769	LD147
968e0c94-07db-4df5-8e4c-5e05dca05bdf	Total lipids in medium LDL	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	21	11817422	1410	TBD	TBD	Finemapping	770	LD148
ffd3e096-5dec-4f9e-b718-1d555a7097ba	Phospholipids in medium LDL	Cholesterol, LDL	D008078	21558			1	Kettunen	27005778	2016	19	11870419	1356	TBD	TBD	Finemapping	771	LD149
6d3eb1ba-9314-48a9-9266-e50bdeb93f31	Concentration of medium LDL particles	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	23	11817885	1382	TBD	TBD	Finemapping	772	LD150
3b467491-862a-4c9b-9e73-5dfb87ad1a66	Total lipids in small LDL	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	20	11819158	1130	TBD	TBD	Finemapping	773	LD165
0495cd3b-5fcd-4682-bb3b-4c0ab5cbdfa2	Concentration of small LDL particles	Cholesterol, LDL	D008078	19273			1	Kettunen	27005778	2016	16	11819617	1090	TBD	TBD	Finemapping	774	LD166
abb3fcee-76db-43d9-9011-4af2e3443609	LDL cholesterol levels	Cholesterol, LDL	D008078	32285			4	Spracklen CN 	28334899	2017	12	2149939	252	TBD	TBD	Finemapping	960	PH429
fc6d68f4-c10e-4125-abf9-4f399d519cdb	LDL cholesterol	Cholesterol, LDL	D008078	9961			1	Prins B 	28887542	2017	5	24662294	271	TBD	TBD	Finemapping	1022	CA294
93a43c09-0dd7-4c72-bfc2-896f983bb826	Low-density-lipoprotein cholesterol	Cholesterol, LDL	D008078	72866			4	Kanai M	29403010	2018	11	4028149	743	TBD	TBD	Finemapping	1089	OT236
b6595b49-3c3f-455c-b858-8715b606fa46	Low density lipoprotein cholesterol levels	Cholesterol, LDL	D008078	1799			5	Andaleon A	29404214	2018	1	2408525	0	Causal DB/GWAS Catalog	Andaleon_29404214_Cebu_LDL_rank.assoc.txt.gz	Finemapping	1117	CA009
d61bc398-d252-45f2-8d1b-c74da2f66225	Free cholesterol in large vLDL	Cholesterol, VLDL	D015243	21238			1	Kettunen	27005778	2016	13	11765520	1142	TBD	TBD	Finemapping	785	LD135
8c442ee0-076e-4595-9fdd-a72fa51c4546	Total lipids in large vLDL	Cholesterol, VLDL	D015243	18960			1	Kettunen	27005778	2016	11	11707791	704	TBD	TBD	Finemapping	786	LD136
eea7e1b1-fd74-4c0d-868e-84e9d9411013	Phospholipids in large vLDL	Cholesterol, VLDL	D015243	21239			1	Kettunen	27005778	2016	12	11721347	1053	TBD	TBD	Finemapping	787	LD137
151ee304-3804-4762-a9da-1b51dddd4701	Concentration of large vLDL particles	Cholesterol, VLDL	D015243	18960			1	Kettunen	27005778	2016	12	11707792	1020	TBD	TBD	Finemapping	788	LD138
e5777c60-010b-42a5-8050-e9f455bb387d	Triglycerides in large vLDL	Cholesterol, VLDL	D015243	21239			1	Kettunen	27005778	2016	10	11752664	959	TBD	TBD	Finemapping	789	LD139
9aff7e5f-9eed-4c24-9923-511c78ab678d	Cholesterol esters in medium vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	16	11819620	1387	TBD	TBD	Finemapping	790	LD152
b525d0be-2a8e-413e-90d0-c44e8cbe9987	Free cholesterol in medium vLDL	Cholesterol, VLDL	D015243	21240			1	Kettunen	27005778	2016	13	11765519	1312	TBD	TBD	Finemapping	791	LD153
71c13c33-aa5f-447b-9048-378a6d77f0d1	Total lipids in medium vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	14	11819616	1095	TBD	TBD	Finemapping	792	LD154
7f7c9a70-b64c-474f-ae11-1cd7e4b9c10b	Phospholipids in medium vLDL	Cholesterol, VLDL	D015243	21240			1	Kettunen	27005778	2016	19	11765522	1324	TBD	TBD	Finemapping	793	LD155
ab870b33-a12e-404a-87da-e628937cfd8e	Concentration of medium vLDL particles	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	14	11817971	1126	TBD	TBD	Finemapping	794	LD156
ed263b81-ac48-4d67-9196-3c27bd642c98	Total cholesterol in medium vLDL	Cholesterol, VLDL	D015243	21551			1	Kettunen	27005778	2016	15	11765524	1049	TBD	TBD	Finemapping	795	LD157
ad5044eb-b711-4941-9ac6-f2f51d9920d7	Triglycerides in medium vLDL	Cholesterol, VLDL	D015243	21241			1	Kettunen	27005778	2016	15	11765524	1049	TBD	TBD	Finemapping	796	LD158
b1b4e54d-6e03-47c7-b7e6-ad6c54484e6b	Triglycerides in small HDL	Cholesterol, VLDL	D015243	21558			1	Kettunen	27005778	2016	15	11870404	798	TBD	TBD	Finemapping	797	LD163
bf5f73d2-9921-4f47-8801-bd56d3d82028	Total cholesterol in small LDL	Cholesterol, VLDL	D015243	21556			1	Kettunen	27005778	2016	20	11870423	1375	TBD	TBD	Finemapping	798	LD164
ad5fba28-3e7e-4145-b571-e6c01c03665a	Total cholesterol in small vLDL	Cholesterol, VLDL	D015243	21557			1	Kettunen	27005778	2016	18	11855377	1217	TBD	TBD	Finemapping	799	LD167
8bab0e2c-b7d4-4080-ac1c-8a3567740ec9	Free cholesterol in small vLDL	Cholesterol, VLDL	D015243	21559			1	Kettunen	27005778	2016	17	11849586	1425	TBD	TBD	Finemapping	800	LD168
6ad68e48-5395-4977-a7b1-48cda85a1afa	Total lipids in small vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	18	11815996	1443	TBD	TBD	Finemapping	801	LD169
bb1ad0bf-3ab1-4aec-aeba-6096a06a53a8	Phospholipids in small vLDL	Cholesterol, VLDL	D015243	21551			1	Kettunen	27005778	2016	18	11865309	1536	TBD	TBD	Finemapping	802	LD170
21da8a91-fc97-4902-8602-fe3c0bca9db1	Concentration of small vLDL particles	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	19	11819604	1428	TBD	TBD	Finemapping	803	LD171
cd99c9e2-1721-44a5-b131-3db8ee92c8eb	Triglycerides in small vLDL	Cholesterol, VLDL	D015243	21558			1	Kettunen	27005778	2016	18	11858690	1356	TBD	TBD	Finemapping	804	LD172
615087d8-838b-41ca-96cc-f4200c7a08dd	Mean diameter for vLDL particles	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	13	11819603	859	TBD	TBD	Finemapping	805	LD175
c471f7a5-cae3-4fb2-9165-9f68a404c1bf	Total lipids in very large vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	9	11807210	720	TBD	TBD	Finemapping	806	LD182
839b9e61-db8f-40ab-bc73-4751e6ab3cc2	Phospholipids in very large vLDL	Cholesterol, VLDL	D015243	21237			1	Kettunen	27005778	2016	10	11758836	884	TBD	TBD	Finemapping	807	LD183
43b430f7-fd4b-45a3-b2b5-6da036446609	Concentration of very large vLDL particles	Cholesterol, VLDL	D015243	18960			1	Kettunen	27005778	2016	9	11381463	660	TBD	TBD	Finemapping	808	LD184
c6e19c46-88f2-42f6-9351-3a4e50377c60	Triglycerides in very large vLDL	Cholesterol, VLDL	D015243	21548			1	Kettunen	27005778	2016	10	11813217	961	TBD	TBD	Finemapping	809	LD185
efbdbad4-3613-4866-acc4-64fcb0eee676	Total lipids in very small vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	21	11819618	1352	TBD	TBD	Finemapping	810	LD186
55a153f7-4ea9-4fbf-a8b7-4c55328f9742	Phospholipids in very small vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	26	11812684	1623	TBD	TBD	Finemapping	811	LD187
08ac14bd-2a57-4237-baaa-7284532bfc87	Concentration of very small vLDL particles	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	21	11796231	1328	TBD	TBD	Finemapping	812	LD188
55561f9d-9dfe-441e-a4a6-e7abc46a3cc6	Triglycerides in very small vLDL	Cholesterol, VLDL	D015243	19273			1	Kettunen	27005778	2016	21	11819612	1424	TBD	TBD	Finemapping	813	LD189
2f0bc5f4-cba1-4372-a7ab-2fbda66c1825	Total lipids in chylomicrons and largest vLDL particles	Cholesterol, VLDL	D015243	18960			1	Kettunen	27005778	2016	9	11707796	214	TBD	TBD	Finemapping	814	LD190
6a38fb35-8b53-41dd-9be9-ad106aff9153	Phospholipids in chylomicrons and largest vLDL particles	Cholesterol, VLDL	D015243	21542			1	Kettunen	27005778	2016	8	11870355	623	TBD	TBD	Finemapping	815	LD191
c282deaa-79e7-4fea-bad1-f725c8d90ba2	Concentration of chylomicrons and largest vLDL particles	Cholesterol, VLDL	D015243	18960			1	Kettunen	27005778	2016	9	11597680	433	TBD	TBD	Finemapping	816	LD192
2ed82d49-3ebe-4ed3-8969-09c652bbe2a5	Triglycerides in chylomicrons and largest vLDL particles	Cholesterol, VLDL	D015243	21540			1	Kettunen	27005778	2016	9	11842361	794	TBD	TBD	Finemapping	817	LD193
a9225c16-8b83-4879-9061-da9de677499d	M22 Disorders of patella	Chondromalacia Patellae	D046789	452264	1017.0	451247.0	1	Roslin Institute	30349118	2018	5	9124412	29	TBD	TBD	Finemapping	1949	AT065
22dc44b6-88da-4a66-8402-ba0a6afb2903	multisite chronic pain	Chronic Pain	D059350	387649			1	Johnston KJA	31194737	2019	57	9883653	2112	Causal DB/GWAS Catalog	GCST008512	Finemapping	4682	GD00546
323827f8-8a41-410c-b93f-5786ee0d8990	Periodontal complex trait 1	Chronic Periodontitis	D055113	975	394.0	581.0	1	Offenbacher S	26962152	2016	6	2056399	52	TBD	TBD	Finemapping	713	PH373
59e673d6-be7b-43d5-bf1f-28547cb85880	Periodontal complex trait 2	Chronic Periodontitis	D055113	975	394.0	581.0	1	Offenbacher S	26962152	2016	1	2056321	0	TBD	TBD	Finemapping	714	PH374
b0325a27-33b1-437b-b0b3-7e603f752fab	Periodontal complex trait 3	Chronic Periodontitis	D055113	975	394.0	581.0	1	Offenbacher S	26962152	2016	2	2056431	2	TBD	TBD	Finemapping	715	PH375
902bb226-9b75-4d18-a000-43fb617b7647	Periodontal complex trait 4	Chronic Periodontitis	D055113	975	394.0	581.0	1	Offenbacher S	26962152	2016	1	2056329	2	TBD	TBD	Finemapping	716	PH376
f628d475-4932-48fd-8df2-30f6085a4f68	Periodontal complex trait 5	Chronic Periodontitis	D055113	975	394.0	581.0	1	Offenbacher S	26962152	2016	3	2056420	11	TBD	TBD	Finemapping	717	PH377
e35a9276-4e23-4ed1-a71f-7a0eb31eac0b	Smoking behaviour (cigarettes smoked per day)	Cigarette Smoking	D000073865	72665			4	Matoba N	31089300	2019	6	5933091	522	Causal DB/GWAS Catalog	GCST009405	Finemapping	3585	GD00473
523993a6-9b20-4a30-8969-14280efe01cf	Chronotype	Circadian Rhythm	D002940	122125			1	Hu Y	26835600	2016	15	9604	815	TBD	TBD	Finemapping	705	PH303
8f97b6bd-9b17-47c4-be4d-7a0c7bae1452	Morning vs evening chronotype	Circadian Rhythm	D002940	89283	38937.0	50346.0	1	Hu Y	26835600	2016	15	9604	815	TBD	TBD	Finemapping	706	PH304
a6aa43be-a3be-44d3-a9e2-73ce37ab3a36	Chronotype (continuous)	Circadian Rhythm	D002940	100420			1	ISGEC	26955885	2016	7	10318064	341	TBD	TBD	Finemapping	711	OT163
94476a3a-f3c1-4e4e-8eb0-c5cacf69a1a7	Extreme chronotype	Circadian Rhythm	D002940	100420	35672.0	64748.0	1	ISGEC	26955885	2016	5	10372378	411	TBD	TBD	Finemapping	712	OT164
3d5d425c-6b92-41f8-b9b5-1638dd6b2977	Chronotype	Circadian Rhythm	D002940	128266			1	UK Biobank	27494321	2016	13	17032430	332	TBD	TBD	Finemapping	842	LD198
67ea6b05-b930-462e-84e6-1f094abdecd9	Cisplatin-associated ototoxicity	Cisplatin	D002945	511			1	Wheeler HE	28039263	2016	1	5060143	1	TBD	TBD	Finemapping	948	GR069
33cf148d-0ecc-4c69-8df4-c2105291a0c1	Citrate	Citric Acid	D019343	24770			1	Kettunen	27005778	2016	6	12085062	274	TBD	TBD	Finemapping	822	LD096
35516fbb-06f1-42c5-8d29-aaa1c1f535db	Cluster headache	Cluster Headache	D003027	458	99.0	359.0	1	Bacchelli E	27957625	2016	1	290505	0	TBD	TBD	Finemapping	903	CA013
d8e131de-136f-4f0b-b48b-566e73496968	Coffee intake	Coffee	D003069	452264			1	Roslin Institute	30349118	2018	45	9124412	5297	TBD	TBD	Finemapping	1375	AT753
6afbf9e0-e3d6-4e6d-8ad4-2b260cf66778	Coffee intake	Coffee	D003069	358093			1	CTGLAB	31427789	2019	30	10525843	3244	TBD	TBD	Finemapping	2133	GA071
ea5b5508-8708-4d44-8ee3-61f3283ebf7d	Coffee type: Decaffeinated coffee (any type)	Coffee	D003069	303811	58606.0	245205.0	1	CTGLAB	31427789	2019	4	10367817	18	TBD	TBD	Finemapping	2134	GA307
aa8a7585-2803-404d-931a-27291f605a09	Coffee type: Instant coffee	Coffee	D003069	303811	167733.0	136078.0	1	CTGLAB	31427789	2019	4	10367817	322	TBD	TBD	Finemapping	2135	GA308
6ad08f8e-5129-4600-bc63-bc34892ff85b	Coffee type: Ground coffee (include espresso, filter etc)	Coffee	D003069	303811	72240.0	231571.0	1	CTGLAB	31427789	2019	23	10367817	1349	TBD	TBD	Finemapping	2136	GA309
e40af8c0-e4ad-43e1-8b4f-b7ddf7c9f931	Verbal-numerical reasoning	Cognition	D003071	36035			1	Davies G	27046643	2016	2	17361492	149	TBD	TBD	Finemapping	828	CA069
5527b4e8-c01e-4a55-ab54-2539b3d237af	Cognitive performance	Cognition	D003071	257828			1	SSGAC	30038396	2018	184	10085066	13732	TBD	TBD	Finemapping	1175	OT319
2c99feb3-5793-49d8-b20e-d653289b4933	Age first had sexual intercourse	Coitus	D003075	339614			1	CTGLAB	31427789	2019	108	10480861	6303	TBD	TBD	Finemapping	2137	GA119
46017443-db3d-4d04-9598-74cc6dce9299	Age first had sexual intercourse	Coitus	D003075	317694			1	Nealelab	Nealelab	2018	190	10816317	17736	TBD	TBD	Finemapping	2679	BE328
2fb346e0-bcf3-471e-9ea6-b12c82d13db3	age at first sexual intercourse measurement	Coitus	D003075	214547			1	Mills MC	34211149	2021	90	16426269	4822	Causal DB/GWAS Catalog	GCST90000045	Finemapping	5112	GD09095
adffac68-8dfe-4f10-a63a-1c50576482d1	age at first sexual intercourse measurement	Coitus	D003075	182791			1	Mills MC	34211149	2021	87	16291958	6046	Causal DB/GWAS Catalog	GCST90000046	Finemapping	5113	GD09096
0c256aa0-85ea-456b-8cc0-f46d6e2df6c6	age at first sexual intercourse measurement	Coitus	D003075	397338			1	Mills MC	34211149	2021	253	16361391	22823	Causal DB/GWAS Catalog	GCST90000047	Finemapping	5114	GD09097
de333d69-ab3a-483a-b445-8287d620d3db	age at first birth measurement	Coitus	D003075	418758			1	Mills MC	34211149	2021	76	10795356	3506	Causal DB/GWAS Catalog	GCST90000048	Finemapping	5115	GD09098
104e432f-89f3-46a1-97ce-fb2af02909f2	age at first birth measurement	Coitus	D003075	542901			1	Mills MC	34211149	2021	81	9725085	6458	Causal DB/GWAS Catalog	GCST90000050	Finemapping	5116	GD09100
340f8817-1e3e-4476-8cc6-ef8cf3eae30f	colitis/not crohns or ulcerative colitis	Colitis	D003092	452264	1171.0	451093.0	1	Roslin Institute	30349118	2018	6	9124412	7	TBD	TBD	Finemapping	1376	AT155
1990cd86-38db-472d-9400-dde9185a477a	Ulcerative colitis	Colitis, Ulcerative	D003093	26405	6687.0	19718.0	1	Anderson CA	21297633	2011	150	1406908	1068	TBD	TBD	Finemapping	372	CA011
aa4a5c4f-48e0-4184-a3d7-12130e7dc539	Ulcerative colitis	Colitis, Ulcerative	D003093	27432	6968.0	20464.0	1	Liu JZ	26192919	2015	102	125315	3775	TBD	TBD	Finemapping	668	CA212
0e54b63d-c056-4bcc-b1ca-d19356ddc62a	K51 Ulcerative colitis	Colitis, Ulcerative	D003093	452264	3497.0	448767.0	1	Roslin Institute	30349118	2018	17	9124412	1431	TBD	TBD	Finemapping	1377	AT344
ca82dfd3-ceb1-4c8b-84d3-ed96a3fd8dfe	K51 Ulcerative colitis	Colitis, Ulcerative	D003093	361194	2143.0	359051.0	1	Nealelab	Nealelab	2018	10	10816317	3623	TBD	TBD	Finemapping	2680	BE104
9a968dee-d816-4f62-bd87-05f0ae1b0796	C18 Malignant neoplasm of colon	Colonic Neoplasms	D003110	452264	2581.0	449683.0	1	Roslin Institute	30349118	2018	1	9124412	9	TBD	TBD	Finemapping	1378	AT446
6f8f8d7f-bf63-42c0-aa28-1bc537df3c75	C18 Malignant neoplasm of colon	Colonic Neoplasms	D003110	361194	2226.0	358968.0	1	Nealelab	Nealelab	2018	2	10816317	7	TBD	TBD	Finemapping	2681	BE098
d7c3388a-b665-4a56-b856-72652f291cb1	rectal or colon adenoma/polyps	Colonic Polyps	D003111	452264	1369.0	450895.0	1	Roslin Institute	30349118	2018	2	9124412	2	TBD	TBD	Finemapping	1379	AT423
c8094bac-729d-4a4a-abe8-2d5f1424cef9	Colorectal cancer	Colorectal Neoplasms	D015179	33870	6692.0	27178.0	4	Tanikawa C	29471430	2018	13	7483618	109	TBD	TBD	Finemapping	1121	OT293
a4592768-a441-4b02-809f-53b76828c111	D12 Benign neoplasm of colon, rectum, anus and anal canal	Colorectal Neoplasms	D015179	300791	10267.0	290524.0	1	CTGLAB	31427789	2019	14	10352088	320	TBD	TBD	Finemapping	2524	GA481
0f59adfb-0faa-4d6a-94f0-9958e84a4098	D12 Benign neoplasm of colon, rectum, anus and anal canal	Colorectal Neoplasms	D015179	361194	8877.0	352317.0	1	Nealelab	Nealelab	2018	14	10816317	512	TBD	TBD	Finemapping	2955	BE017
9cbebde2-0cfa-4984-babc-e599b5cf5335	Colorectal cancer	Colorectal Neoplasms	D015179	387318	4562.0	382756.0	1	Zhou W	30104761	2018	3	28133439	77	Causal DB/GWAS Catalog	GCST008372	Finemapping	4517	GD09455
dfd5a511-5c15-4595-880e-34a0d8da082a	health study participation	Community Participation	D003256	300639			1	Tyrrell J	33563987	2021	15	16511758	597	Causal DB/GWAS Catalog	GCST90012790	Finemapping	5038	GD03540
c28200b3-dfef-487d-bd46-ac4e75e024c9	health study participation	Community Participation	D003256	215127	96035.0	119092.0	1	Tyrrell J	33563987	2021	3	16507153	27	Causal DB/GWAS Catalog	GCST90012791	Finemapping	5039	GD03541
4f54bbd3-2c2c-4bf5-87e5-dfcdf2d09d99	health study participation	Community Participation	D003256	294787	146074.0	148713.0	1	Tyrrell J	33563987	2021	42	16505729	1129	Causal DB/GWAS Catalog	GCST90012792	Finemapping	5040	GD03542
4b15fc6f-5f27-48df-9040-9698090197bb	health study participation	Community Participation	D003256	451036	361501.0	89535.0	1	Tyrrell J	33563987	2021	5	16503007	89	Causal DB/GWAS Catalog	GCST90012793	Finemapping	5041	GD03543
6251c958-849b-4411-9b13-c1bd365c5bb3	health study participation	Community Participation	D003256	451097	336633.0	114464.0	1	Tyrrell J	33563987	2021	32	16505675	2244	Causal DB/GWAS Catalog	GCST90012794	Finemapping	5042	GD03544
c17972ab-cd5f-4382-a931-3749559c9cfc	other abdominal problem	Congenital Abnormalities	D000013	452264	5875.0	446389.0	1	Roslin Institute	30349118	2018	1	9124412	1	TBD	TBD	Finemapping	1227	AT124
9819c298-c3bb-41a0-8b46-c7055d1e52d0	Z90 Acquired absence of organs, not elsewhere classified	Congenital Abnormalities	D000013	244890	13727.0	231163.0	1	CTGLAB	31427789	2019	1	10153931	2	TBD	TBD	Finemapping	2016	GA529
244cc6d7-2fab-4175-bd40-88596f03b912	H11 Other disorders of conjunctiva	Conjunctival Diseases	D003229	452264	823.0	451441.0	1	Roslin Institute	30349118	2018	6	9124412	9	TBD	TBD	Finemapping	1380	AT062
0fc0fb71-dea3-4959-ae0c-81159bbfe6e2	H10-H13 Disorders of conjunctiva	Conjunctival Diseases	D003229	452264	1102.0	451162.0	1	Roslin Institute	30349118	2018	3	9124412	3	TBD	TBD	Finemapping	1381	AT435
0718bce2-bb15-4afb-b5bf-9db2a796e307	Z30 Contraceptive management	Contraception Behavior	D003268	361194	6392.0	354802.0	1	Nealelab	Nealelab	2018	1	10816317	0	TBD	TBD	Finemapping	2682	BE038
101e1d92-ab7d-445d-90d3-97155bb46175	Ever taken oral contraceptive pill (female)	Contraceptives, Oral	D003276	208136	171186.0	36950.0	1	CTGLAB	31427789	2019	2	10005147	2	TBD	TBD	Finemapping	2138	GA161
a23fe8a1-68df-475e-b98a-3810b94941c4	Age started oral contraceptive pill (female)	Contraceptives, Oral	D003276	165121			1	CTGLAB	31427789	2019	6	9793265	37	TBD	TBD	Finemapping	2139	GA162
a964d114-de02-42ae-9eb0-0425f44aed9d	Age when last used oral contraceptive pill (female)	Contraceptives, Oral	D003276	149933			1	CTGLAB	31427789	2019	2	9707889	36	TBD	TBD	Finemapping	2140	GA163
a7cb036f-1839-418f-9ef5-838d631ddfa0	Age started oral contraceptive pill	Contraceptives, Postcoital	D003281	154112			1	Nealelab	Nealelab	2018	9	10816317	609	TBD	TBD	Finemapping	2683	BE310
5bc5d4db-2020-404b-9b74-9bb0f7b8c80e	R56 Convulsions, not elsewhere classified	Convulsants	D003292	361194	1077.0	360117.0	1	Nealelab	Nealelab	2018	1	10816317	1	TBD	TBD	Finemapping	2684	BE191
eb024a5b-9899-4d95-81d4-ea29539b2e75	Caucasians central corneal thickness	Cornea	D003315	17803			1	Iglesias AI	29760442	2018	32	8979036	1468	TBD	TBD	Finemapping	1149	CA147
0ac709f1-dd90-46f0-9db0-8919614d2492	H18 Other disorders of cornea	Corneal Diseases	D003316	452264	695.0	451569.0	1	Roslin Institute	30349118	2018	16	9124412	177	TBD	TBD	Finemapping	1382	AT059
b3ca232d-4656-41f0-ba3c-0e91b09ae359	Coronary artery disease	Coronary Artery Disease	D003324	84264	21976.0	62288.0	1	Schunkert H 	21378990	2011	16	2385458	159	TBD	TBD	Finemapping	373	PH063
46624e8b-0971-4fd4-9c28-453b42601131	Coronary artery disease	Coronary Artery Disease	D003324	194427	63746.0	130681.0	1	CARDIoGRAMplusC4D Consortium	23202125	2013	35	78258	377	TBD	TBD	Finemapping	406	PH064
77b0abf4-31d0-4306-832d-e23f381459cc	Coronary artery disease / myocardial infarction	Coronary Artery Disease	D003324	120575	42335.0	78240.0	1	Webb TR	28209224	2017	0	107787	88	TBD	TBD	Finemapping	957	GR018
97916e18-9605-44c0-b52d-bb3d45864e18	Coronary artery disease	Coronary Artery Disease	D003324	148715	10801.0	137914.0	1	Nelson CP 	28714975	2017	55	8636820	2646	TBD	TBD	Finemapping	1004	PH369
c3d930f5-330f-4005-8197-f0a7210cf656	Coronary artery disease	Coronary Artery Disease	D003324	296525	34541.0	261984.0	1	van der Harst P	29212778	2017	77	7911850	4349	TBD	TBD	Finemapping	1044	CA449
4b1023c5-8f12-4c9a-83de-2389e421759c	Coronary artery disease	Coronary Artery Disease	D003324	547261	122733.0	424528.0	1	van der Harst P	29212778	2017	165	7947479	10118	TBD	TBD	Finemapping	1045	CA448
95e48bdd-015f-4e34-b975-59e490ff0724	Coronary artery disease in type 1 diabetes	Coronary Artery Disease	D003324	3557	434.0	3123.0	1	Charmet R	29695241	2018	1	6726615	1	Causal DB/GWAS Catalog	GCST006281	Finemapping	4506	GD09428
0706fdba-d4c1-434a-a4bd-d7942b5c9c73	Coronary artery disease	Coronary Artery Disease	D003324	408458	31355.0	377103.0	1	Zhou W	30104761	2018	2	28261956	2	Causal DB/GWAS Catalog	GCST008370	Finemapping	4516	GD09454
5b2e8768-07f0-414c-a997-1303d0c52cd2	Coronary artery disease and HDL cholesterol levels (multivariate analysis)	Coronary Artery Disease	D003324	547261	122733.0	424528.0	1	Siewert KM	30525989	2018	150	2385696	5062	Causal DB/GWAS Catalog	GCST007547	Finemapping	4520	GD09461
